transaction_id,timestamp,transaction_date,amount,merchant_category,transaction_type,city,country,channel,device_type,is_international,failed_attempts,is_fraud
TXN102416,2026-05-21 06:14:46,2026-05-21,901.33,Electronics,Mobile Wallet,Pune,India,Mobile,Android,0,0,0
TXN102417,2026-01-31 10:37:38,2026-01-31,607.51,Travel,Mobile Wallet,Lucknow,India,Mobile,Android,0,0,0
TXN102418,2026-03-19 16:01:56,2026-03-19,1862.4,Electronics,Online,Jaipur,India,Digital,Windows,0,0,0
TXN102419,2026-01-20 22:38:14,2026-01-20,2355.0,Healthcare,POS,Kolkata,India,In-Store,Windows,0,0,0
TXN102420,2026-05-26 22:59:28,2026-05-26,1056.69,Utilities,ATM,Mumbai,India,ATM,Windows,0,0,1
TXN102421,2026-03-01 02:59:08,2026-03-01,772.25,Food & Dining,Online,Jaipur,India,Digital,Android,0,0,0
TXN102422,2026-05-14 17:26:25,2026-05-14,1681.04,Healthcare,POS,Bengaluru,India,In-Store,iOS,0,0,0
TXN102423,2026-06-09 21:07:30,2026-06-09,1981.75,Healthcare,Online,Jaipur,India,Digital,Android,0,0,0
TXN102424,2026-04-03 06:18:58,2026-04-03,3801.82,Electronics,Mobile Wallet,Hyderabad,India,Mobile,Windows,0,0,0
TXN102425,2026-02-12 20:37:11,2026-02-12,688.13,Jewelry,Mobile Wallet,Jaipur,India,Mobile,iOS,0,0,0
TXN102426,2026-05-10 20:26:46,2026-05-10,2168.67,Utilities,ATM,Ahmedabad,India,ATM,Windows,0,1,0
TXN102427,2026-03-01 11:34:22,2026-03-01,1193.48,Electronics,POS,Kolkata,India,In-Store,Android,0,0,0
TXN102428,2026-05-31 22:50:34,2026-05-31,273.85,Electronics,Mobile Wallet,Hyderabad,India,Mobile,Android,0,0,0
TXN102429,2026-01-31 04:12:03,2026-01-31,3706.2,Grocery,Mobile Wallet,Jaipur,India,Mobile,Windows,0,0,0
TXN102430,2026-01-05 07:06:56,2026-01-05,1391.29,Electronics,Mobile Wallet,Hyderabad,India,Mobile,Android,0,0,0
TXN102431,2026-06-11 03:06:22,2026-06-11,1781.91,Healthcare,Online,Mumbai,India,Digital,Android,0,1,0
TXN102432,2026-01-10 17:13:33,2026-01-10,2338.01,Food & Dining,Online,Pune,India,Digital,Windows,0,1,0
TXN102433,2026-03-30 08:42:11,2026-03-30,1766.66,Utilities,Bank Transfer,Hyderabad,India,Digital,Android,0,0,0
TXN102434,2026-05-10 12:48:18,2026-05-10,505.93,Healthcare,POS,Lucknow,India,In-Store,Android,0,1,0
TXN102435,2026-05-06 07:15:28,2026-05-06,1881.35,Entertainment,Online,Bengaluru,India,Digital,Windows,0,0,0
TXN102436,2026-01-11 08:45:56,2026-01-11,1631.58,Healthcare,Online,Chennai,India,Digital,MacOS,0,1,0
TXN102437,2026-06-27 06:04:36,2026-06-27,288.34,Grocery,Mobile Wallet,Bengaluru,India,Mobile,Windows,0,0,0
TXN102438,2026-06-08 02:29:09,2026-06-08,4158.17,Travel,Mobile Wallet,Jaipur,India,Mobile,Android,0,0,0
TXN102439,2026-02-25 14:26:02,2026-02-25,810.9,Entertainment,POS,Pune,India,In-Store,Windows,0,0,0
TXN102440,2026-03-24 19:46:46,2026-03-24,2431.96,Grocery,Mobile Wallet,Bengaluru,India,Mobile,iOS,0,0,0
TXN102441,2026-05-17 06:41:39,2026-05-17,838.15,Grocery,ATM,Chennai,India,ATM,Windows,0,1,0
TXN102442,2026-04-09 03:31:56,2026-04-09,715.82,Online Services,Bank Transfer,Ahmedabad,India,Digital,Android,0,0,0
TXN102443,2026-05-29 14:36:51,2026-05-29,1029.53,Healthcare,POS,Ahmedabad,India,In-Store,Android,0,0,0
TXN102444,2026-03-14 10:48:05,2026-03-14,5987.2,Travel,Online,Pune,India,Digital,MacOS,1,0,0
TXN102445,2026-06-05 14:45:44,2026-06-05,5488.2,Healthcare,POS,Chennai,India,In-Store,MacOS,0,0,0
TXN102446,2026-04-25 18:07:00,2026-04-25,715.07,Utilities,POS,Chennai,India,In-Store,Android,0,1,0
TXN102447,2026-01-07 02:10:37,2026-01-07,2974.63,Travel,POS,Mumbai,India,In-Store,Android,0,1,0
TXN102448,2026-03-21 13:42:35,2026-03-21,1117.33,Grocery,Online,Delhi,India,Digital,MacOS,0,0,0
TXN102449,2026-05-24 13:08:19,2026-05-24,5511.83,Jewelry,Mobile Wallet,Hyderabad,India,Mobile,Android,0,0,0
TXN102450,2026-04-07 05:19:19,2026-04-07,2758.1,Fashion,Online,Pune,India,Digital,Android,0,0,0
TXN102451,2026-01-04 14:10:12,2026-01-04,1370.93,Grocery,Online,Kolkata,India,Digital,Android,0,0,0
TXN102452,2026-01-04 16:28:25,2026-01-04,1170.41,Food & Dining,POS,Mumbai,India,In-Store,Android,1,0,0
TXN102453,2026-04-13 04:45:06,2026-04-13,1784.18,Utilities,POS,Ahmedabad,India,In-Store,Android,0,0,0
TXN102454,2026-02-09 16:08:43,2026-02-09,1614.54,Electronics,POS,Mumbai,India,In-Store,MacOS,0,0,0
TXN102455,2026-01-17 02:25:20,2026-01-17,453.91,Travel,Bank Transfer,Jaipur,India,Digital,Android,0,0,0
TXN102456,2026-04-11 10:27:41,2026-04-11,1294.98,Travel,POS,Hyderabad,India,In-Store,Android,0,2,0
TXN102457,2026-04-13 05:52:00,2026-04-13,651.09,Jewelry,ATM,Kolkata,India,ATM,Android,0,1,0
TXN102458,2026-05-04 05:29:50,2026-05-04,717.84,Electronics,Bank Transfer,Pune,India,Digital,Android,0,1,1
TXN102459,2026-02-21 16:17:35,2026-02-21,2674.83,Food & Dining,Online,Jaipur,India,Digital,iOS,0,1,0
TXN102460,2026-02-21 16:34:03,2026-02-21,1290.78,Online Services,ATM,Delhi,India,ATM,MacOS,0,1,0
TXN102461,2026-06-13 13:09:34,2026-06-13,762.33,Electronics,Mobile Wallet,Kolkata,India,Mobile,Android,0,0,0
TXN102462,2026-05-04 11:55:07,2026-05-04,415.92,Jewelry,Online,Chennai,India,Digital,MacOS,0,0,0
TXN102463,2026-06-15 13:54:31,2026-06-15,589.43,Jewelry,POS,Kolkata,India,In-Store,iOS,0,1,0
TXN102464,2026-06-27 09:40:12,2026-06-27,1045.7,Online Services,Mobile Wallet,Mumbai,India,Mobile,iOS,0,1,0
TXN102465,2026-03-04 13:46:10,2026-03-04,4224.63,Electronics,POS,Lucknow,India,In-Store,Android,0,0,0
TXN102466,2026-04-26 14:08:21,2026-04-26,473.78,Entertainment,POS,Jaipur,India,In-Store,Android,0,0,0
TXN102467,2026-03-03 16:43:06,2026-03-03,1388.27,Utilities,Mobile Wallet,Mumbai,India,Mobile,Android,0,0,0
TXN102468,2026-01-07 13:57:31,2026-01-07,1518.83,Jewelry,Online,Chennai,India,Digital,iOS,0,0,0
TXN102469,2026-06-04 18:06:11,2026-06-04,2916.42,Electronics,Online,Ahmedabad,India,Digital,Android,0,0,0
TXN102470,2026-04-02 10:02:40,2026-04-02,1211.85,Utilities,Mobile Wallet,Mumbai,India,Mobile,iOS,1,0,0
TXN102471,2026-01-14 05:19:16,2026-01-14,1519.87,Fashion,Mobile Wallet,Kolkata,India,Mobile,Windows,0,0,0
TXN102472,2026-03-27 21:10:08,2026-03-27,2823.35,Electronics,POS,Delhi,India,In-Store,iOS,0,0,0
TXN102473,2026-05-13 22:13:00,2026-05-13,588.95,Fashion,POS,Kolkata,India,In-Store,Android,0,1,0
TXN102474,2026-05-10 20:05:20,2026-05-10,2065.16,Utilities,Mobile Wallet,Kolkata,India,Mobile,Android,1,0,0
TXN102475,2026-03-03 04:58:49,2026-03-03,359.54,Food & Dining,Bank Transfer,Jaipur,India,Digital,Windows,0,0,0
TXN102476,2026-05-29 18:30:06,2026-05-29,1154.42,Food & Dining,Online,Pune,India,Digital,Android,0,1,1
TXN102477,2026-03-20 17:22:39,2026-03-20,906.98,Jewelry,Online,Hyderabad,India,Digital,Android,0,0,0
TXN102478,2026-05-29 15:03:25,2026-05-29,615.43,Fashion,POS,Kolkata,India,In-Store,Android,0,0,0
TXN102479,2026-05-18 19:01:15,2026-05-18,2387.29,Entertainment,Mobile Wallet,Kolkata,India,Mobile,iOS,0,1,0
TXN102480,2026-02-27 17:52:21,2026-02-27,2496.91,Fashion,Mobile Wallet,Hyderabad,India,Mobile,Android,0,0,0
TXN102481,2026-04-30 11:54:23,2026-04-30,2579.17,Fashion,Mobile Wallet,Delhi,India,Mobile,iOS,0,0,0
TXN102482,2026-06-16 22:43:57,2026-06-16,1485.92,Healthcare,Mobile Wallet,Jaipur,India,Mobile,iOS,0,1,0
TXN102483,2026-05-13 18:10:39,2026-05-13,409.09,Jewelry,ATM,Ahmedabad,India,ATM,iOS,0,0,1
TXN102484,2026-03-06 01:59:54,2026-03-06,842.88,Food & Dining,POS,Chennai,India,In-Store,Windows,0,0,0
TXN102485,2026-01-13 19:49:47,2026-01-13,2452.11,Utilities,Bank Transfer,Chennai,India,Digital,Windows,0,1,0
TXN102486,2026-06-30 22:45:14,2026-06-30,2426.37,Grocery,Bank Transfer,Mumbai,India,Digital,iOS,0,0,0
TXN102487,2026-03-23 18:23:34,2026-03-23,2856.51,Electronics,POS,Jaipur,India,In-Store,Android,0,0,0
TXN102488,2026-06-22 08:16:17,2026-06-22,1409.9,Food & Dining,Online,Lucknow,India,Digital,Android,0,0,0
TXN102489,2026-06-09 07:16:23,2026-06-09,948.1,Grocery,Mobile Wallet,Ahmedabad,India,Mobile,Windows,0,0,0
TXN102490,2026-06-13 07:37:25,2026-06-13,227.61,Travel,POS,Chennai,India,In-Store,Android,0,0,0
TXN102491,2026-05-19 18:37:18,2026-05-19,2186.63,Food & Dining,POS,Lucknow,India,In-Store,iOS,0,1,0
TXN102492,2026-05-29 04:29:58,2026-05-29,1013.01,Grocery,ATM,Pune,India,ATM,Android,0,0,0
TXN102493,2026-02-21 05:56:51,2026-02-21,402.21,Travel,Bank Transfer,Lucknow,India,Digital,Android,0,1,0
TXN102494,2026-04-27 14:02:57,2026-04-27,2018.65,Food & Dining,Online,Lucknow,India,Digital,Android,0,0,0
TXN102495,2026-01-26 04:24:27,2026-01-26,3414.01,Food & Dining,Mobile Wallet,Ahmedabad,India,Mobile,Android,1,0,0
TXN102496,2026-02-03 17:21:41,2026-02-03,2194.73,Online Services,Online,Pune,India,Digital,Android,0,1,0
TXN102497,2026-02-21 03:57:46,2026-02-21,1881.71,Entertainment,Online,Lucknow,India,Digital,iOS,0,0,0
TXN102498,2026-04-22 10:57:02,2026-04-22,2313.98,Fashion,POS,Hyderabad,India,In-Store,Windows,0,0,0
TXN102499,2026-03-23 09:46:48,2026-03-23,123.41,Jewelry,Bank Transfer,Bengaluru,India,Digital,Android,0,0,0
TXN102500,2026-06-29 08:40:13,2026-06-29,4345.64,Utilities,Mobile Wallet,Kolkata,India,Mobile,iOS,0,1,0
TXN102501,2026-06-06 02:02:47,2026-06-06,582.08,Electronics,Bank Transfer,Delhi,India,Digital,Android,0,1,0
TXN102502,2026-06-15 21:57:06,2026-06-15,624.41,Electronics,Mobile Wallet,Kolkata,India,Mobile,Android,0,0,0
TXN102503,2026-02-11 09:49:22,2026-02-11,752.29,Healthcare,Online,Mumbai,India,Digital,Android,0,0,0
TXN102504,2026-01-21 14:19:48,2026-01-21,824.34,Food & Dining,Online,Lucknow,India,Digital,Android,0,0,0
TXN102505,2026-02-11 10:38:05,2026-02-11,3642.14,Utilities,POS,Chennai,India,In-Store,Windows,0,2,0
TXN102506,2026-05-21 20:45:55,2026-05-21,1694.37,Healthcare,Online,Jaipur,India,Digital,iOS,1,0,0
TXN102507,2026-04-23 19:57:26,2026-04-23,637.27,Entertainment,Bank Transfer,Mumbai,India,Digital,Windows,0,0,0
TXN102508,2026-04-15 10:05:07,2026-04-15,719.3,Jewelry,Bank Transfer,Ahmedabad,India,Digital,Android,0,1,0
TXN102509,2026-01-17 22:18:00,2026-01-17,8066.67,Food & Dining,Mobile Wallet,Jaipur,India,Mobile,Windows,0,0,0
TXN102510,2026-04-30 05:31:07,2026-04-30,1454.52,Grocery,Online,Jaipur,India,Digital,Android,0,0,0
TXN102511,2026-05-17 15:42:03,2026-05-17,776.3,Utilities,POS,Ahmedabad,India,In-Store,Windows,0,0,0
TXN102512,2026-06-18 23:22:41,2026-06-18,299.62,Travel,POS,Hyderabad,India,In-Store,iOS,0,1,0
TXN102513,2026-05-09 01:46:18,2026-05-09,286.99,Utilities,Online,Kolkata,India,Digital,Windows,0,1,0
TXN102514,2026-05-10 23:31:25,2026-05-10,448.76,Jewelry,ATM,Mumbai,India,ATM,Android,0,0,0
TXN102515,2026-03-01 21:22:38,2026-03-01,1184.02,Healthcare,POS,Kolkata,India,In-Store,iOS,0,1,0
TXN102516,2026-02-17 07:45:26,2026-02-17,2663.86,Entertainment,POS,Pune,India,In-Store,Windows,0,0,1
TXN102517,2026-01-29 03:39:40,2026-01-29,1795.18,Food & Dining,POS,Chennai,India,In-Store,iOS,1,1,0
TXN102518,2026-04-07 10:15:31,2026-04-07,2805.25,Fashion,Online,Mumbai,India,Digital,iOS,0,0,0
TXN102519,2026-01-10 06:40:14,2026-01-10,1724.37,Fashion,POS,Ahmedabad,India,In-Store,Windows,0,0,0
TXN102520,2026-02-27 22:11:12,2026-02-27,411.3,Entertainment,POS,Lucknow,India,In-Store,Android,0,0,1
TXN102521,2026-01-21 16:15:02,2026-01-21,1540.53,Utilities,Online,Mumbai,India,Digital,iOS,0,2,0
TXN102522,2026-01-28 01:31:10,2026-01-28,1594.15,Healthcare,POS,Mumbai,India,In-Store,Windows,1,0,0
TXN102523,2026-02-03 04:09:13,2026-02-03,996.17,Electronics,Online,Bengaluru,India,Digital,Windows,0,0,0
TXN102524,2026-01-08 10:41:47,2026-01-08,858.53,Food & Dining,POS,Ahmedabad,India,In-Store,Android,0,0,0
TXN102525,2026-06-26 01:48:43,2026-06-26,973.98,Utilities,Online,Ahmedabad,India,Digital,Windows,0,0,0
TXN102526,2026-03-20 15:53:10,2026-03-20,318.26,Food & Dining,POS,Kolkata,India,In-Store,Android,0,0,0
TXN102527,2026-05-25 13:16:01,2026-05-25,377.76,Food & Dining,Bank Transfer,Chennai,India,Digital,Windows,0,0,0
TXN102528,2026-03-28 08:39:29,2026-03-28,8378.4,Utilities,ATM,Ahmedabad,India,ATM,Android,0,0,0
TXN102529,2026-03-29 12:40:41,2026-03-29,402.95,Entertainment,Bank Transfer,Delhi,India,Digital,iOS,1,1,0
TXN102530,2026-06-22 06:23:10,2026-06-22,1128.56,Fashion,POS,Ahmedabad,India,In-Store,Android,0,0,0
TXN102531,2026-03-10 08:14:21,2026-03-10,616.3,Online Services,POS,Delhi,India,In-Store,Windows,0,0,0
TXN102532,2026-06-09 03:43:39,2026-06-09,1583.36,Electronics,Bank Transfer,Lucknow,India,Digital,iOS,0,0,0
TXN102533,2026-06-21 04:00:57,2026-06-21,1718.06,Jewelry,POS,Chennai,India,In-Store,Windows,0,0,0
TXN102534,2026-03-28 18:46:40,2026-03-28,483.4,Grocery,Bank Transfer,Hyderabad,India,Digital,iOS,0,2,0
TXN102535,2026-04-11 21:08:22,2026-04-11,1184.72,Grocery,POS,Mumbai,India,In-Store,Windows,0,1,0
TXN102536,2026-01-08 09:11:25,2026-01-08,709.33,Online Services,POS,Chennai,India,In-Store,iOS,0,0,0
TXN102537,2026-03-18 14:04:14,2026-03-18,2747.44,Travel,Bank Transfer,Kolkata,India,Digital,Windows,0,0,0
TXN102538,2026-03-28 01:42:10,2026-03-28,867.31,Healthcare,Online,Mumbai,India,Digital,Windows,0,0,0
TXN102539,2026-02-12 00:34:02,2026-02-12,629.4,Utilities,POS,Delhi,India,In-Store,Android,0,0,0
TXN102540,2026-05-09 19:28:54,2026-05-09,652.42,Online Services,Online,Jaipur,India,Digital,iOS,0,1,0
TXN102541,2026-04-19 11:56:22,2026-04-19,188.8,Jewelry,POS,Chennai,India,In-Store,Windows,0,0,0
TXN102542,2026-06-28 18:06:25,2026-06-28,918.53,Travel,Online,Kolkata,India,Digital,Windows,0,0,0
TXN102543,2026-06-01 09:17:57,2026-06-01,1031.58,Healthcare,ATM,Delhi,India,ATM,Android,0,0,0
TXN102544,2026-06-01 14:38:29,2026-06-01,355.39,Grocery,Bank Transfer,Kolkata,India,Digital,Android,0,0,0
TXN102545,2026-01-17 07:58:36,2026-01-17,837.68,Fashion,Bank Transfer,Kolkata,India,Digital,iOS,0,0,1
TXN102546,2026-05-13 21:42:17,2026-05-13,894.08,Online Services,POS,Kolkata,India,In-Store,Windows,0,0,0
TXN102547,2026-05-28 10:00:18,2026-05-28,248.94,Fashion,Mobile Wallet,Chennai,India,Mobile,Android,0,0,0
TXN102548,2026-01-21 02:14:21,2026-01-21,591.57,Entertainment,ATM,Jaipur,India,ATM,Android,0,0,0
TXN102549,2026-02-27 02:23:29,2026-02-27,576.85,Food & Dining,POS,Delhi,India,In-Store,Windows,0,0,0
TXN102550,2026-06-08 09:49:31,2026-06-08,1266.22,Entertainment,Mobile Wallet,Hyderabad,India,Mobile,iOS,0,0,0
TXN102551,2026-04-20 23:03:41,2026-04-20,2969.59,Jewelry,Bank Transfer,Delhi,India,Digital,iOS,0,0,0
TXN102552,2026-05-19 05:46:45,2026-05-19,1138.85,Grocery,Bank Transfer,Ahmedabad,India,Digital,Windows,0,0,0
TXN102553,2026-06-29 02:10:57,2026-06-29,2772.96,Food & Dining,Online,Mumbai,India,Digital,Windows,0,0,0
TXN102554,2026-05-23 03:13:40,2026-05-23,917.84,Online Services,POS,Jaipur,India,In-Store,Windows,0,0,0
TXN102555,2026-05-15 02:16:17,2026-05-15,1475.86,Food & Dining,Mobile Wallet,Chennai,India,Mobile,iOS,0,0,0
TXN102556,2026-01-28 08:21:51,2026-01-28,1156.83,Grocery,POS,Bengaluru,India,In-Store,Android,0,0,0
TXN102557,2026-02-20 23:23:01,2026-02-20,7548.85,Food & Dining,Bank Transfer,Hyderabad,India,Digital,iOS,0,2,0
TXN102558,2026-01-05 03:17:06,2026-01-05,970.8,Fashion,ATM,Mumbai,India,ATM,MacOS,0,0,0
TXN102559,2026-01-05 03:51:30,2026-01-05,2050.8,Electronics,Mobile Wallet,Bengaluru,India,Mobile,Android,0,0,0
TXN102560,2026-04-04 22:53:48,2026-04-04,1289.72,Online Services,Online,Ahmedabad,India,Digital,Android,0,0,0
TXN102561,2026-04-06 16:07:11,2026-04-06,2698.61,Food & Dining,ATM,Delhi,India,ATM,Windows,0,0,0
TXN102562,2026-01-08 20:50:20,2026-01-08,1818.41,Jewelry,Online,Delhi,India,Digital,Android,0,0,0
TXN102563,2026-03-05 01:31:35,2026-03-05,1440.28,Utilities,Bank Transfer,Jaipur,India,Digital,Windows,0,0,0
TXN102564,2026-05-18 07:54:41,2026-05-18,439.96,Healthcare,Bank Transfer,Chennai,India,Digital,Android,0,0,0
TXN102565,2026-02-07 03:07:47,2026-02-07,472.09,Grocery,Online,Chennai,India,Digital,Android,0,1,0
TXN102566,2026-04-21 01:52:23,2026-04-21,669.88,Fashion,Bank Transfer,Mumbai,India,Digital,iOS,0,0,0
TXN102567,2026-04-22 15:13:20,2026-04-22,867.82,Electronics,POS,Pune,India,In-Store,Android,0,1,0
TXN102568,2026-03-22 13:32:53,2026-03-22,1198.61,Online Services,Online,Ahmedabad,India,Digital,iOS,0,1,0
TXN102569,2026-05-16 15:50:42,2026-05-16,671.16,Electronics,POS,Pune,India,In-Store,MacOS,0,2,0
TXN102570,2026-04-14 13:44:36,2026-04-14,225.48,Travel,Online,Kolkata,India,Digital,Android,0,1,0
TXN102571,2026-06-02 07:55:52,2026-06-02,2494.64,Food & Dining,POS,Hyderabad,India,In-Store,MacOS,0,0,0
TXN102572,2026-03-14 18:07:22,2026-03-14,1568.45,Travel,POS,Delhi,India,In-Store,MacOS,0,0,0
TXN102573,2026-06-27 12:42:52,2026-06-27,1150.79,Electronics,Bank Transfer,Mumbai,India,Digital,Android,0,0,0
TXN102574,2026-02-18 12:08:50,2026-02-18,2990.17,Entertainment,Bank Transfer,Pune,India,Digital,iOS,0,0,0
TXN102575,2026-02-05 08:02:28,2026-02-05,576.56,Grocery,ATM,Jaipur,India,ATM,MacOS,0,0,0
TXN102576,2026-05-06 21:11:51,2026-05-06,987.6,Grocery,Online,Lucknow,India,Digital,Android,0,1,0
TXN102577,2026-03-09 19:11:33,2026-03-09,1245.93,Fashion,Mobile Wallet,Chennai,India,Mobile,iOS,0,1,0
TXN102578,2026-03-19 19:12:03,2026-03-19,786.71,Healthcare,Bank Transfer,Delhi,India,Digital,iOS,0,0,0
TXN102579,2026-04-15 04:35:35,2026-04-15,580.26,Food & Dining,Online,Mumbai,India,Digital,Windows,0,0,0
TXN102580,2026-06-18 18:28:10,2026-06-18,2207.94,Fashion,Bank Transfer,Bengaluru,India,Digital,Android,0,1,0
TXN102581,2026-05-02 12:56:02,2026-05-02,1376.37,Food & Dining,Online,Hyderabad,India,Digital,Android,0,0,0
TXN102582,2026-04-29 16:15:35,2026-04-29,1806.62,Fashion,ATM,Kolkata,India,ATM,Android,0,0,0
TXN102583,2026-04-24 11:27:49,2026-04-24,567.42,Jewelry,POS,Jaipur,India,In-Store,Android,0,0,0
TXN102584,2026-01-10 22:24:34,2026-01-10,2130.23,Grocery,POS,Ahmedabad,India,In-Store,Android,0,0,0
TXN102585,2026-05-29 11:47:42,2026-05-29,666.06,Healthcare,Mobile Wallet,Jaipur,India,Mobile,iOS,0,0,0
TXN102586,2026-06-13 00:52:07,2026-06-13,1336.45,Online Services,POS,Kolkata,India,In-Store,Windows,1,0,0
TXN102587,2026-05-20 06:25:47,2026-05-20,5343.68,Utilities,Online,Lucknow,India,Digital,Android,0,0,0
TXN102588,2026-04-01 12:38:48,2026-04-01,2168.22,Electronics,Mobile Wallet,Ahmedabad,India,Mobile,iOS,0,0,0
TXN102589,2026-01-02 21:24:55,2026-01-02,1438.53,Travel,Mobile Wallet,Ahmedabad,India,Mobile,Windows,0,0,0
TXN102590,2026-04-28 19:08:51,2026-04-28,3230.51,Healthcare,Bank Transfer,Mumbai,India,Digital,iOS,0,0,0
TXN102591,2026-01-13 18:26:21,2026-01-13,695.25,Grocery,POS,Jaipur,India,In-Store,iOS,0,0,0
TXN102592,2026-06-30 17:42:29,2026-06-30,1623.79,Utilities,Online,Delhi,India,Digital,iOS,0,0,0
TXN102593,2026-06-09 10:44:32,2026-06-09,563.7,Healthcare,Bank Transfer,Kolkata,India,Digital,Windows,1,0,0
TXN102594,2026-04-05 03:48:51,2026-04-05,821.07,Healthcare,Online,Lucknow,India,Digital,Android,0,1,0
TXN102595,2026-05-24 15:08:32,2026-05-24,3915.01,Grocery,Online,Lucknow,India,Digital,MacOS,1,0,0
TXN102596,2026-02-01 14:10:24,2026-02-01,1365.03,Healthcare,POS,Chennai,India,In-Store,Windows,0,0,0
TXN102597,2026-02-01 01:03:52,2026-02-01,3380.34,Healthcare,Online,Hyderabad,India,Digital,Android,1,1,0
TXN102598,2026-05-04 08:58:52,2026-05-04,1010.21,Online Services,Online,Mumbai,India,Digital,Android,0,1,0
TXN102599,2026-01-11 03:27:47,2026-01-11,2912.14,Grocery,POS,Mumbai,India,In-Store,Windows,0,0,0
TXN102600,2026-01-10 11:23:45,2026-01-10,1142.97,Grocery,Online,Bengaluru,India,Digital,iOS,0,0,0
TXN102601,2026-01-15 03:38:27,2026-01-15,1220.51,Fashion,Online,Mumbai,India,Digital,iOS,0,0,0
TXN102602,2026-01-17 21:39:54,2026-01-17,1118.06,Electronics,Online,Ahmedabad,India,Digital,Windows,0,0,0
TXN102603,2026-06-17 12:04:41,2026-06-17,1463.31,Food & Dining,Online,Bengaluru,India,Digital,Android,0,1,0
TXN102604,2026-05-26 00:43:01,2026-05-26,891.5,Online Services,Bank Transfer,Lucknow,India,Digital,iOS,0,0,0
TXN102605,2026-06-02 20:51:58,2026-06-02,360.95,Fashion,Bank Transfer,Delhi,India,Digital,Android,0,1,0
TXN102606,2026-02-28 14:20:38,2026-02-28,1065.75,Online Services,POS,Pune,India,In-Store,Android,0,0,0
TXN102607,2026-03-19 02:20:18,2026-03-19,1219.17,Grocery,POS,Hyderabad,India,In-Store,iOS,1,1,0
TXN102608,2026-05-04 08:05:13,2026-05-04,4055.76,Electronics,Online,Hyderabad,India,Digital,Android,0,0,0
TXN102609,2026-04-24 23:26:03,2026-04-24,179.76,Grocery,Online,Delhi,India,Digital,Android,0,1,0
TXN102610,2026-01-22 17:30:44,2026-01-22,3999.33,Travel,Online,Delhi,India,Digital,iOS,0,0,1
TXN102611,2026-06-07 22:12:35,2026-06-07,2536.68,Online Services,POS,Pune,India,In-Store,Android,0,0,0
TXN102612,2026-06-21 16:57:10,2026-06-21,1897.88,Grocery,Bank Transfer,Chennai,India,Digital,Android,1,0,0
TXN102613,2026-02-01 03:16:54,2026-02-01,1240.66,Entertainment,ATM,Jaipur,India,ATM,Android,0,0,0
TXN102614,2026-06-28 02:47:04,2026-06-28,484.81,Food & Dining,POS,Hyderabad,India,In-Store,iOS,0,2,0
TXN102615,2026-06-23 17:34:48,2026-06-23,5222.09,Jewelry,Online,Chennai,India,Digital,Android,0,0,0
TXN102616,2026-04-23 16:03:56,2026-04-23,2944.56,Grocery,Bank Transfer,Mumbai,India,Digital,iOS,0,0,0
TXN102617,2026-04-30 02:03:55,2026-04-30,1340.26,Electronics,POS,Delhi,India,In-Store,iOS,0,0,0
TXN102618,2026-05-29 18:38:04,2026-05-29,1378.2,Grocery,Bank Transfer,Bengaluru,India,Digital,Android,0,2,0
TXN102619,2026-05-02 19:36:41,2026-05-02,1005.21,Fashion,POS,Chennai,India,In-Store,Android,0,0,0
TXN102620,2026-02-01 00:56:47,2026-02-01,1764.32,Travel,Bank Transfer,Chennai,India,Digital,MacOS,0,0,0
TXN102621,2026-04-29 09:09:00,2026-04-29,1058.4,Online Services,Mobile Wallet,Hyderabad,India,Mobile,Android,0,0,0
TXN102622,2026-02-08 01:34:26,2026-02-08,1402.93,Entertainment,Mobile Wallet,Lucknow,India,Mobile,Windows,1,0,0
TXN102623,2026-01-12 10:18:42,2026-01-12,1556.82,Entertainment,POS,Bengaluru,India,In-Store,Android,0,0,0
TXN102624,2026-06-24 06:58:12,2026-06-24,7663.64,Food & Dining,POS,Jaipur,India,In-Store,Android,0,1,0
TXN102625,2026-01-18 21:00:45,2026-01-18,529.46,Grocery,Online,Mumbai,India,Digital,Android,0,0,1
TXN102626,2026-05-29 07:21:45,2026-05-29,1246.36,Fashion,Mobile Wallet,Pune,India,Mobile,iOS,0,0,0
TXN102627,2026-05-21 10:11:53,2026-05-21,2927.65,Jewelry,POS,Kolkata,India,In-Store,iOS,0,1,0
TXN102628,2026-05-29 15:06:27,2026-05-29,2124.61,Online Services,Online,Lucknow,India,Digital,Windows,0,0,0
TXN102629,2026-05-06 11:59:29,2026-05-06,1885.52,Online Services,POS,Hyderabad,India,In-Store,MacOS,0,1,0
TXN102630,2026-05-16 20:21:22,2026-05-16,12198.36,Utilities,Online,Lucknow,India,Digital,iOS,0,0,0
TXN102631,2026-02-15 21:31:51,2026-02-15,2618.42,Grocery,POS,Bengaluru,India,In-Store,MacOS,0,0,1
TXN102632,2026-04-14 14:22:22,2026-04-14,665.27,Electronics,POS,Ahmedabad,India,In-Store,Android,0,0,0
TXN102633,2026-05-15 11:15:22,2026-05-15,606.89,Grocery,POS,Jaipur,India,In-Store,Android,0,0,0
TXN102634,2026-05-31 22:32:12,2026-05-31,1063.51,Travel,Online,Mumbai,India,Digital,Windows,1,0,0
TXN102635,2026-03-27 01:04:40,2026-03-27,773.57,Grocery,Mobile Wallet,Lucknow,India,Mobile,iOS,0,0,0
