transaction_id,timestamp,transaction_date,amount,merchant_category,transaction_type,city,country,channel,device_type,is_international,failed_attempts,is_fraud,hour,day_of_week,month,is_night,anomaly_flag,anomaly_score
TXN102831,2026-04-16 20:03:53,2026-04-16,1958.29,Electronics,Mobile Wallet,Pune,India,Mobile,iOS,0,1,0,20,Thursday,2026-04,0,0,-0.1715211733243029
TXN102832,2026-06-07 12:24:38,2026-06-07,1070.75,Entertainment,Mobile Wallet,Chennai,India,Mobile,Android,0,0,0,12,Sunday,2026-06,0,0,-0.26126789324577643
TXN102833,2026-03-27 03:36:03,2026-03-27,3727.94,Food & Dining,Online,Delhi,India,Digital,Windows,0,0,0,3,Friday,2026-03,1,0,-0.12923322178644858
TXN102834,2026-05-15 17:52:40,2026-05-15,996.61,Grocery,Bank Transfer,Ahmedabad,India,Digital,Android,0,0,0,17,Friday,2026-05,0,0,-0.2551192714482
TXN102835,2026-06-12 13:43:54,2026-06-12,984.05,Grocery,Online,Bengaluru,India,Digital,Android,0,0,0,13,Friday,2026-06,0,0,-0.25522333882972914
TXN102836,2026-01-14 18:30:17,2026-01-14,211.79,Grocery,Online,Chennai,India,Digital,Windows,0,0,0,18,Wednesday,2026-01,0,0,-0.11443287396117763
TXN102837,2026-04-30 05:37:49,2026-04-30,2556.71,Entertainment,Online,Ahmedabad,India,Digital,Windows,0,0,0,5,Thursday,2026-04,1,0,-0.18213465111666005
TXN102838,2026-05-18 21:11:52,2026-05-18,507.66,Food & Dining,Online,Jaipur,India,Digital,Android,0,0,0,21,Monday,2026-05,0,0,-0.23433055030563277
TXN102839,2026-03-21 22:08:52,2026-03-21,164.67,Food & Dining,Bank Transfer,Jaipur,India,Digital,Android,0,0,0,22,Saturday,2026-03,0,0,-0.06489462700217874
TXN102840,2026-05-24 22:38:14,2026-05-24,950.41,Grocery,Bank Transfer,Chennai,India,Digital,Windows,0,0,0,22,Sunday,2026-05,0,0,-0.25700024930580284
TXN102841,2026-04-16 21:27:05,2026-04-16,836.63,Food & Dining,Mobile Wallet,Delhi,India,Mobile,MacOS,0,0,0,21,Thursday,2026-04,0,0,-0.25856301451202707
TXN102842,2026-03-11 23:01:07,2026-03-11,1571.65,Unknown,Bank Transfer,Kolkata,India,Digital,Android,0,0,0,23,Wednesday,2026-03,1,0,-0.2075340099328154
TXN102843,2026-02-13 10:25:28,2026-02-13,1843.3,Fashion,POS,Kolkata,India,In-Store,Windows,0,0,0,10,Friday,2026-02,0,0,-0.2530047841916723
TXN102844,2026-03-14 21:56:12,2026-03-14,565.55,Entertainment,Bank Transfer,Ahmedabad,India,Digital,iOS,0,0,0,21,Saturday,2026-03,0,0,-0.2393452278860892
TXN102845,2026-02-14 18:13:22,2026-02-14,9661.75,Utilities,Mobile Wallet,Ahmedabad,India,Mobile,Android,0,0,0,18,Saturday,2026-02,0,0,-0.03485934293772197
TXN102846,2026-04-17 09:15:32,2026-04-17,933.49,Utilities,Bank Transfer,Chennai,India,Digital,MacOS,0,1,0,9,Friday,2026-04,0,0,-0.182911697815899
TXN102847,2026-03-25 21:55:29,2026-03-25,284.13,Food & Dining,Bank Transfer,Mumbai,India,Digital,iOS,0,1,0,21,Wednesday,2026-03,0,0,-0.08554025153325884
TXN102848,2026-03-23 19:13:26,2026-03-23,3890.35,Online Services,Mobile Wallet,Hyderabad,India,Mobile,iOS,0,0,0,19,Monday,2026-03,0,0,-0.18474528455067935
TXN102849,2026-04-17 00:37:31,2026-04-17,1963.97,Fashion,Online,Hyderabad,India,Digital,iOS,0,0,0,0,Friday,2026-04,1,0,-0.19640282482335597
TXN102850,2026-01-21 12:41:57,2026-01-21,1520.95,Online Services,Bank Transfer,Bengaluru,India,Digital,iOS,0,0,0,12,Wednesday,2026-01,0,0,-0.2528492995220091
TXN102851,2026-06-27 07:30:27,2026-06-27,774.14,Travel,Mobile Wallet,Ahmedabad,India,Mobile,iOS,0,0,0,7,Saturday,2026-06,0,0,-0.2536422047392117
TXN102852,2026-06-10 02:39:43,2026-06-10,1137.58,Travel,Mobile Wallet,Bengaluru,India,Mobile,iOS,0,0,0,2,Wednesday,2026-06,1,0,-0.2225054679737009
TXN102853,2026-01-07 13:59:47,2026-01-07,193.47,Grocery,Online,Chennai,India,Digital,Windows,0,1,0,13,Wednesday,2026-01,0,0,-0.03937573539017458
TXN102854,2026-03-11 06:25:04,2026-03-11,882.85,Utilities,POS,Delhi,India,In-Store,Android,0,1,0,6,Wednesday,2026-03,0,0,-0.18644157794085991
TXN102855,2026-05-07 03:23:44,2026-05-07,7827.72,Fashion,Bank Transfer,Pune,India,Digital,Windows,0,0,0,3,Thursday,2026-05,1,0,-0.017620097041605387
TXN102856,2026-05-23 16:50:24,2026-05-23,511.08,Electronics,Online,Pune,India,Digital,Android,0,0,0,16,Saturday,2026-05,0,0,-0.23538233461843283
TXN102857,2026-06-09 15:34:18,2026-06-09,3712.48,Electronics,ATM,Ahmedabad,India,ATM,Android,0,0,0,15,Tuesday,2026-06,0,0,-0.19477183959619382
TXN102858,2026-05-28 08:08:19,2026-05-28,284.88,Online Services,Online,Ahmedabad,India,Digital,MacOS,0,0,0,8,Thursday,2026-05,0,0,-0.17144097020196097
TXN102859,2026-05-23 21:49:32,2026-05-23,723.02,Online Services,POS,Mumbai,India,In-Store,Android,0,0,0,21,Saturday,2026-05,0,0,-0.24839536476751534
TXN102860,2026-06-25 23:44:29,2026-06-25,398.56,Food & Dining,POS,Chennai,India,In-Store,iOS,0,1,0,23,Thursday,2026-06,1,0,-0.06114900629706199
TXN102861,2026-05-29 21:38:48,2026-05-29,1543.57,Entertainment,POS,Delhi,India,In-Store,Windows,0,0,0,21,Friday,2026-05,0,0,-0.2528091736811107
TXN102862,2026-06-19 20:24:34,2026-06-19,1303.31,Food & Dining,POS,Lucknow,India,In-Store,Windows,0,1,0,20,Friday,2026-06,0,0,-0.18429762909685676
TXN102863,2026-06-03 01:09:01,2026-06-03,386.69,Fashion,POS,Chennai,India,In-Store,Android,0,0,0,1,Wednesday,2026-06,1,0,-0.15527525958056765
TXN102864,2026-04-30 06:29:10,2026-04-30,1176.89,Online Services,Online,Lucknow,India,Digital,iOS,0,0,0,6,Thursday,2026-04,0,0,-0.2585062389601057
TXN102865,2026-05-08 20:51:22,2026-05-08,1210.77,Grocery,Online,Jaipur,India,Digital,Windows,0,0,0,20,Friday,2026-05,0,0,-0.26193786997072255
TXN102866,2026-05-22 19:41:11,2026-05-22,1261.35,Fashion,Online,Hyderabad,India,Digital,Android,0,2,0,19,Friday,2026-05,0,0,-0.01463948070654697
TXN102867,2026-02-26 01:24:37,2026-02-26,2171.44,Fashion,Online,Ahmedabad,India,Digital,Android,0,0,0,1,Thursday,2026-02,1,0,-0.1917794605234665
TXN102868,2026-06-14 12:46:55,2026-06-14,3835.42,Food & Dining,ATM,Mumbai,India,ATM,Android,0,0,0,12,Sunday,2026-06,0,0,-0.18772835241328584
TXN102869,2026-02-27 19:45:47,2026-02-27,671.1,Food & Dining,Bank Transfer,Ahmedabad,India,Digital,Android,0,0,0,19,Friday,2026-02,0,0,-0.24530550329396061
TXN102870,2026-01-21 16:26:20,2026-01-21,858.27,Food & Dining,Online,Pune,India,Digital,Windows,1,0,0,16,Wednesday,2026-01,0,0,-0.05552367347234588
TXN102871,2026-03-23 11:20:57,2026-03-23,954.69,Electronics,Online,Ahmedabad,India,Digital,iOS,0,0,0,11,Monday,2026-03,0,0,-0.2555571716527198
TXN102872,2026-03-10 16:37:20,2026-03-10,386.96,Food & Dining,Bank Transfer,Pune,India,Digital,iOS,0,0,0,16,Tuesday,2026-03,0,0,-0.20340717080727294
TXN102873,2026-05-11 16:38:22,2026-05-11,489.69,Travel,POS,Bengaluru,India,In-Store,Android,0,1,0,16,Monday,2026-05,0,0,-0.15245080431399294
TXN102874,2026-03-28 01:32:57,2026-03-28,1720.88,Electronics,Mobile Wallet,Ahmedabad,India,Mobile,Android,0,0,0,1,Saturday,2026-03,1,0,-0.20747683527215405
TXN102875,2026-06-14 05:33:22,2026-06-14,5115.16,Grocery,Bank Transfer,Chennai,India,Digital,iOS,0,1,0,5,Sunday,2026-06,1,0,-0.02189896973478478
TXN102876,2026-02-18 14:05:11,2026-02-18,477.37,Utilities,POS,Lucknow,India,In-Store,MacOS,0,0,0,14,Wednesday,2026-02,0,0,-0.23209398706366657
TXN102877,2026-05-27 10:57:31,2026-05-27,6867.56,Fashion,Online,Chennai,India,Digital,Windows,0,0,0,10,Wednesday,2026-05,0,0,-0.08082071799600021
TXN102878,2026-04-25 13:38:23,2026-04-25,697.09,Entertainment,POS,Kolkata,India,In-Store,MacOS,0,1,0,13,Saturday,2026-04,0,0,-0.18225512703315194
TXN102879,2026-03-30 07:57:27,2026-03-30,2891.47,Healthcare,Online,Pune,India,Digital,iOS,0,0,0,7,Monday,2026-03,0,0,-0.21796130067426345
TXN102880,2026-03-26 09:40:31,2026-03-26,1546.11,Healthcare,Online,Jaipur,India,Digital,Android,0,0,0,9,Thursday,2026-03,0,0,-0.25290527949024055
TXN102881,2026-05-08 18:33:50,2026-05-08,1281.54,Food & Dining,Online,Kolkata,India,Digital,Android,0,1,0,18,Friday,2026-05,0,0,-0.18481029694152257
TXN102882,2026-05-20 22:23:52,2026-05-20,779.3,Fashion,Bank Transfer,Bengaluru,India,Digital,MacOS,0,0,0,22,Wednesday,2026-05,0,0,-0.25333473088711067
TXN102883,2026-06-18 10:13:53,2026-06-18,1110.62,Fashion,POS,Chennai,India,In-Store,iOS,0,0,0,10,Thursday,2026-06,0,0,-0.2606218512088001
TXN102884,2026-06-10 06:46:38,2026-06-10,620.96,Entertainment,Online,Jaipur,India,Digital,Windows,0,0,0,6,Wednesday,2026-06,0,0,-0.2477388276506856
TXN102885,2026-06-27 17:05:54,2026-06-27,2336.8,Food & Dining,Bank Transfer,Lucknow,India,Digital,Windows,0,0,0,17,Saturday,2026-06,0,0,-0.2404408967997831
TXN102886,2026-04-27 14:05:55,2026-04-27,2681.93,Online Services,POS,Delhi,India,In-Store,Windows,0,0,0,14,Monday,2026-04,0,0,-0.22865788711251334
TXN102887,2026-05-07 04:55:06,2026-05-07,651.71,Online Services,POS,Mumbai,India,In-Store,Android,0,0,0,4,Thursday,2026-05,1,0,-0.1958928209345036
TXN102888,2026-03-12 06:12:20,2026-03-12,295.19,Electronics,Online,Ahmedabad,India,Digital,iOS,0,1,0,6,Thursday,2026-03,0,0,-0.09267100958396868
TXN102889,2026-03-27 18:03:14,2026-03-27,843.64,Electronics,POS,Ahmedabad,India,In-Store,Windows,0,0,0,18,Friday,2026-03,0,0,-0.257846382356725
TXN102890,2026-02-02 17:44:44,2026-02-02,5381.73,Entertainment,Mobile Wallet,Delhi,India,Mobile,iOS,0,0,0,17,Monday,2026-02,0,0,-0.12260893110229665
TXN102891,2026-03-22 23:26:01,2026-03-22,1320.23,Travel,Online,Ahmedabad,India,Digital,Windows,0,0,0,23,Sunday,2026-03,1,0,-0.2132346137774403
TXN102892,2026-06-01 04:51:22,2026-06-01,2759.39,Grocery,Online,Chennai,India,Digital,MacOS,0,2,0,4,Monday,2026-06,1,1,0.05090918192011795
TXN102893,2026-03-02 15:03:45,2026-03-02,522.05,Online Services,Online,Delhi,India,Digital,Android,0,1,0,15,Monday,2026-03,0,0,-0.15790114942497924
TXN102894,2026-03-02 16:20:49,2026-03-02,743.25,Electronics,Online,Kolkata,India,Digital,iOS,0,1,0,16,Monday,2026-03,0,0,-0.1851403520207161
TXN102895,2026-04-08 20:47:34,2026-04-08,855.27,Online Services,POS,Kolkata,India,In-Store,Windows,0,1,0,20,Wednesday,2026-04,0,0,-0.18549571580534102
TXN102896,2026-01-28 11:27:36,2026-01-28,429.71,Healthcare,Bank Transfer,Bengaluru,India,Digital,Windows,0,0,0,11,Wednesday,2026-01,0,0,-0.219389623565874
TXN102897,2026-02-12 22:31:50,2026-02-12,1253.24,Utilities,Mobile Wallet,Mumbai,India,Mobile,iOS,0,1,0,22,Thursday,2026-02,0,0,-0.18467609352602765
TXN102898,2026-06-18 04:04:10,2026-06-18,569.79,Electronics,Online,Hyderabad,India,Digital,Windows,0,0,0,4,Thursday,2026-06,1,0,-0.1950582534129114
TXN102899,2026-06-16 12:48:38,2026-06-16,2342.92,Electronics,POS,Delhi,India,In-Store,iOS,0,1,1,12,Tuesday,2026-06,0,0,-0.15962852414765644
TXN102900,2026-03-27 08:02:10,2026-03-27,1177.76,Food & Dining,ATM,Hyderabad,India,ATM,iOS,0,1,1,8,Friday,2026-03,0,0,-0.1837656117328717
TXN102901,2026-06-26 23:48:27,2026-06-26,3585.69,Electronics,POS,Ahmedabad,India,In-Store,Android,0,0,0,23,Friday,2026-06,1,0,-0.1351406241453983
TXN102902,2026-01-17 03:16:41,2026-01-17,286.6,Travel,POS,Delhi,India,In-Store,Android,0,0,0,3,Saturday,2026-01,1,0,-0.10771988077700989
TXN102903,2026-04-08 14:16:00,2026-04-08,717.04,Travel,Online,Mumbai,India,Digital,MacOS,0,0,0,14,Wednesday,2026-04,0,0,-0.24806337304321446
TXN102904,2026-04-08 04:35:59,2026-04-08,791.61,Electronics,POS,Bengaluru,India,In-Store,MacOS,0,0,0,4,Wednesday,2026-04,1,0,-0.20637784860571678
TXN102905,2026-03-06 08:58:54,2026-03-06,1588.54,Electronics,POS,Lucknow,India,In-Store,iOS,0,0,0,8,Friday,2026-03,0,0,-0.2535143130458794
TXN102906,2026-03-15 03:41:28,2026-03-15,782.41,Utilities,Bank Transfer,Kolkata,India,Digital,Windows,0,0,0,3,Sunday,2026-03,1,0,-0.20880931933284547
TXN102907,2026-03-26 06:13:18,2026-03-26,4350.0,Electronics,Bank Transfer,Pune,India,Digital,Android,0,0,0,6,Thursday,2026-03,0,0,-0.16921397519491538
TXN102908,2026-01-05 21:10:30,2026-01-05,946.46,Grocery,Online,Pune,India,Digital,Android,0,0,0,21,Monday,2026-01,0,0,-0.2579890166298908
TXN102909,2026-01-02 03:23:11,2026-01-02,531.48,Entertainment,Online,Kolkata,India,Digital,MacOS,0,0,0,3,Friday,2026-01,1,0,-0.18579366845851242
TXN102910,2026-01-22 05:00:51,2026-01-22,964.15,Jewelry,Mobile Wallet,Ahmedabad,India,Mobile,iOS,0,0,0,5,Thursday,2026-01,1,0,-0.21871012060509587
TXN102911,2026-04-22 17:08:35,2026-04-22,845.13,Fashion,POS,Bengaluru,India,In-Store,iOS,0,0,0,17,Wednesday,2026-04,0,0,-0.257846382356725
TXN102912,2026-02-26 02:58:57,2026-02-26,2304.45,Grocery,Mobile Wallet,Bengaluru,India,Mobile,MacOS,0,0,0,2,Thursday,2026-02,1,0,-0.1884408363243949
TXN102913,2026-03-07 18:05:40,2026-03-07,788.83,Food & Dining,Online,Lucknow,India,Digital,Android,0,1,0,18,Saturday,2026-03,0,0,-0.18720031135029686
TXN102914,2026-03-15 07:00:51,2026-03-15,324.95,Online Services,POS,Ahmedabad,India,In-Store,iOS,0,0,0,7,Sunday,2026-03,0,0,-0.18583483889324193
TXN102915,2026-04-08 14:09:35,2026-04-08,1263.97,Utilities,POS,Kolkata,India,In-Store,Android,0,0,0,14,Wednesday,2026-04,0,0,-0.26081899220597504
TXN102916,2026-05-24 01:25:47,2026-05-24,651.53,Entertainment,Mobile Wallet,Lucknow,India,Mobile,MacOS,0,0,0,1,Sunday,2026-05,1,0,-0.19604568570637165
TXN102917,2026-04-22 14:01:48,2026-04-22,435.37,Travel,Online,Chennai,India,Digital,MacOS,0,0,0,14,Wednesday,2026-04,0,0,-0.2210702900952563
TXN102918,2026-06-28 14:30:24,2026-06-28,1116.62,Food & Dining,Online,Hyderabad,India,Digital,Android,0,0,0,14,Sunday,2026-06,0,0,-0.2606218512088001
TXN102919,2026-05-05 05:27:23,2026-05-05,986.64,Grocery,POS,Pune,India,In-Store,Windows,0,0,0,5,Tuesday,2026-05,1,0,-0.22007824667163534
TXN102920,2026-06-16 10:49:27,2026-06-16,919.41,Healthcare,Mobile Wallet,Jaipur,India,Mobile,Windows,0,0,0,10,Tuesday,2026-06,0,0,-0.2592117163059741
TXN102921,2026-03-27 11:18:53,2026-03-27,1350.65,Healthcare,Mobile Wallet,Pune,India,Mobile,Android,0,0,0,11,Friday,2026-03,0,0,-0.25749337037193987
TXN102922,2026-03-17 23:20:03,2026-03-17,690.14,Jewelry,Mobile Wallet,Ahmedabad,India,Mobile,Android,0,2,0,23,Tuesday,2026-03,1,1,0.03394008967922879
TXN102923,2026-03-29 09:40:08,2026-03-29,1203.21,Travel,Mobile Wallet,Mumbai,India,Mobile,Android,0,0,0,9,Sunday,2026-03,0,0,-0.2614552824269687
TXN102924,2026-06-17 18:41:28,2026-06-17,684.25,Unknown,Online,Pune,India,Digital,Android,0,0,0,18,Wednesday,2026-06,0,0,-0.24686084791487473
TXN102925,2026-02-07 16:22:39,2026-02-07,2117.09,Food & Dining,Online,Delhi,India,Digital,iOS,0,0,0,16,Saturday,2026-02,0,0,-0.24620030826671319
TXN102926,2026-02-28 00:30:49,2026-02-28,1075.99,Healthcare,Online,Bengaluru,India,Digital,iOS,0,0,0,0,Saturday,2026-02,1,0,-0.2223307418018879
TXN102927,2026-05-18 18:56:18,2026-05-18,4446.22,Utilities,POS,Pune,India,In-Store,MacOS,0,1,0,18,Monday,2026-05,0,0,-0.09106688991682699
TXN102928,2026-04-09 18:38:56,2026-04-09,738.11,Electronics,Bank Transfer,Delhi,India,Digital,Android,0,1,0,18,Thursday,2026-04,0,0,-0.1851403520207161
TXN102929,2026-03-04 16:52:20,2026-03-04,1459.32,Travel,Mobile Wallet,Hyderabad,India,Mobile,Windows,0,1,0,16,Wednesday,2026-03,0,0,-0.17903866244184047
TXN102930,2026-02-18 23:58:42,2026-02-18,2707.46,Food & Dining,Online,Pune,India,Digital,Android,0,0,0,23,Wednesday,2026-02,1,0,-0.17293316807714115
TXN102931,2026-02-01 12:22:45,2026-02-01,1684.08,Fashion,ATM,Chennai,India,ATM,Android,0,0,0,12,Sunday,2026-02,0,0,-0.25522821870017426
TXN102932,2026-05-15 05:36:23,2026-05-15,1227.03,Online Services,Mobile Wallet,Pune,India,Mobile,Windows,0,0,0,5,Friday,2026-05,1,0,-0.21817306944157638
TXN102933,2026-01-21 00:18:52,2026-01-21,1434.89,Food & Dining,POS,Pune,India,In-Store,Android,0,1,0,0,Wednesday,2026-01,1,0,-0.11515078945617896
TXN102934,2026-01-20 10:37:39,2026-01-20,1645.87,Utilities,Online,Ahmedabad,India,Digital,MacOS,0,0,0,10,Tuesday,2026-01,0,0,-0.2531710871809636
TXN102935,2026-06-03 17:41:08,2026-06-03,1391.72,Food & Dining,POS,Jaipur,India,In-Store,MacOS,0,0,0,17,Wednesday,2026-06,0,0,-0.2546675231746822
TXN102936,2026-05-07 10:42:43,2026-05-07,1083.81,Utilities,POS,Chennai,India,In-Store,Windows,0,2,0,10,Thursday,2026-05,0,0,-0.014141003506550676
TXN102937,2026-03-09 03:02:11,2026-03-09,1977.75,Fashion,ATM,Pune,India,ATM,Android,0,0,0,3,Monday,2026-03,1,0,-0.1967115720153177
TXN102938,2026-04-20 20:19:29,2026-04-20,1024.75,Online Services,POS,Pune,India,In-Store,MacOS,1,1,0,20,Monday,2026-04,0,1,0.028163899532555936
TXN102939,2026-04-26 14:03:59,2026-04-26,498.8,Travel,Online,Pune,India,Digital,Android,0,2,0,14,Sunday,2026-04,0,1,0.0006543877138077692
TXN102940,2026-05-23 16:21:41,2026-05-23,5691.65,Food & Dining,Mobile Wallet,Delhi,India,Mobile,MacOS,0,0,0,16,Saturday,2026-05,0,0,-0.11325627282298611
TXN102941,2026-04-30 00:17:24,2026-04-30,2212.69,Electronics,POS,Hyderabad,India,In-Store,iOS,0,0,0,0,Thursday,2026-04,1,0,-0.1926490138970871
TXN102942,2026-03-20 12:58:11,2026-03-20,528.89,Food & Dining,POS,Mumbai,India,In-Store,Android,0,1,0,12,Friday,2026-03,0,0,-0.15868712083490655
TXN102943,2026-04-26 06:46:03,2026-04-26,901.89,Travel,Mobile Wallet,Mumbai,India,Mobile,Windows,0,2,0,6,Sunday,2026-04,0,0,-0.014448988683612107
TXN102944,2026-04-02 12:58:14,2026-04-02,695.22,Travel,Online,Mumbai,India,Digital,iOS,0,0,0,12,Thursday,2026-04,0,0,-0.24607724115839968
TXN102945,2026-01-14 00:26:22,2026-01-14,736.2,Jewelry,Online,Kolkata,India,Digital,Windows,0,0,0,0,Wednesday,2026-01,1,0,-0.2054773351851094
TXN102946,2026-06-04 22:11:50,2026-06-04,2194.45,Electronics,Bank Transfer,Mumbai,India,Digital,iOS,0,1,0,22,Thursday,2026-06,0,0,-0.1631174666150773
TXN102947,2026-05-05 18:34:04,2026-05-05,841.09,Utilities,Online,Pune,India,Digital,Android,0,1,0,18,Tuesday,2026-05,0,0,-0.1872929949314252
TXN102948,2026-06-17 05:55:01,2026-06-17,5079.04,Jewelry,Bank Transfer,Delhi,India,Digital,Android,0,0,0,5,Wednesday,2026-06,1,0,-0.08758261768372622
TXN102949,2026-02-27 20:38:49,2026-02-27,266.84,Grocery,Online,Pune,India,Digital,Android,0,0,0,20,Friday,2026-02,0,0,-0.15977449495508678
TXN102950,2026-01-28 00:27:00,2026-01-28,1070.9,Healthcare,Online,Pune,India,Digital,iOS,0,0,0,0,Wednesday,2026-01,1,0,-0.22285076360285155
TXN102951,2026-01-26 17:17:04,2026-01-26,377.97,Travel,POS,Bengaluru,India,In-Store,Android,0,0,0,17,Monday,2026-01,0,0,-0.2001590560259403
TXN102952,2026-04-23 15:44:15,2026-04-23,1425.07,Grocery,Online,Ahmedabad,India,Digital,iOS,0,1,0,15,Thursday,2026-04,0,0,-0.17968033199534794
TXN102953,2026-03-07 10:25:34,2026-03-07,1568.6,Fashion,Bank Transfer,Hyderabad,India,Digital,Android,0,1,0,10,Saturday,2026-03,0,0,-0.17837884902632684
TXN102954,2026-06-02 10:56:30,2026-06-02,2251.2,Jewelry,ATM,Kolkata,India,ATM,iOS,0,0,0,10,Tuesday,2026-06,0,0,-0.2428331428528518
TXN102955,2026-05-11 19:53:49,2026-05-11,410.92,Grocery,Mobile Wallet,Hyderabad,India,Mobile,iOS,0,0,0,19,Monday,2026-05,0,0,-0.21493410264514556
TXN102956,2026-02-13 15:30:56,2026-02-13,1548.61,Food & Dining,Bank Transfer,Mumbai,India,Digital,Windows,0,0,0,15,Friday,2026-02,0,0,-0.2534943846471777
TXN102957,2026-04-07 13:40:52,2026-04-07,545.24,Food & Dining,Online,Pune,India,Digital,Windows,0,1,0,13,Tuesday,2026-04,0,0,-0.16392334873915848
TXN102958,2026-02-11 15:30:09,2026-02-11,1183.98,Online Services,Bank Transfer,Chennai,India,Digital,MacOS,0,0,0,15,Wednesday,2026-02,0,0,-0.26019474334396087
TXN102959,2026-01-06 06:10:59,2026-01-06,770.05,Grocery,ATM,Jaipur,India,ATM,Android,0,2,0,6,Tuesday,2026-01,0,0,-0.012769253350200627
TXN102960,2026-06-16 05:44:15,2026-06-16,398.76,Healthcare,ATM,Jaipur,India,ATM,Android,0,0,0,5,Tuesday,2026-06,1,0,-0.15784507499313127
TXN102961,2026-06-29 09:10:05,2026-06-29,1954.39,Healthcare,Mobile Wallet,Ahmedabad,India,Mobile,iOS,0,0,0,9,Monday,2026-06,0,0,-0.248073490454503
TXN102962,2026-01-23 08:47:09,2026-01-23,891.71,Entertainment,ATM,Kolkata,India,ATM,MacOS,0,0,1,8,Friday,2026-01,0,0,-0.26018847820937513
TXN102963,2026-03-30 06:33:30,2026-03-30,2177.82,Jewelry,POS,Delhi,India,In-Store,iOS,0,0,0,6,Monday,2026-03,0,0,-0.2440727192812791
TXN102964,2026-05-03 15:53:04,2026-05-03,2305.87,Utilities,ATM,Ahmedabad,India,ATM,Android,0,1,0,15,Sunday,2026-05,0,0,-0.1594573644027854
TXN102965,2026-06-27 06:00:02,2026-06-27,3130.86,Grocery,Online,Bengaluru,India,Digital,Windows,0,0,0,6,Saturday,2026-06,0,0,-0.21231961845710384
TXN102966,2026-06-20 23:52:25,2026-06-20,731.11,Food & Dining,Online,Pune,India,Digital,Windows,0,0,0,23,Saturday,2026-06,1,0,-0.20556176660807862
TXN102967,2026-05-27 03:05:10,2026-05-27,521.58,Fashion,ATM,Lucknow,India,ATM,Windows,0,1,0,3,Wednesday,2026-05,1,0,-0.07636395574656607
TXN102968,2026-02-20 01:41:13,2026-02-20,2865.6,Travel,Online,Kolkata,India,Digital,iOS,0,0,0,1,Friday,2026-02,1,0,-0.16626860334443205
TXN102969,2026-01-11 22:26:58,2026-01-11,4258.77,Food & Dining,Online,Pune,India,Digital,iOS,0,0,0,22,Sunday,2026-01,0,0,-0.17331856475109975
TXN102970,2026-01-12 02:49:55,2026-01-12,3226.3,Fashion,Online,Chennai,India,Digital,iOS,0,0,0,2,Monday,2026-01,1,0,-0.1480816217839666
TXN102971,2026-03-15 00:25:37,2026-03-15,425.71,Fashion,ATM,Hyderabad,India,ATM,iOS,0,0,0,0,Sunday,2026-03,1,0,-0.16832094199933428
TXN102972,2026-01-08 04:45:38,2026-01-08,1902.53,Jewelry,POS,Delhi,India,In-Store,Android,0,0,0,4,Thursday,2026-01,1,0,-0.19727467085564032
TXN102973,2026-06-01 12:18:48,2026-06-01,1135.11,Grocery,Bank Transfer,Jaipur,India,Digital,Android,0,0,0,12,Monday,2026-06,0,0,-0.2610746026896955
TXN102974,2026-02-10 12:50:02,2026-02-10,1060.86,Online Services,POS,Kolkata,India,In-Store,Android,0,0,0,12,Tuesday,2026-02,0,0,-0.2592789570275654
TXN102975,2026-06-13 11:09:24,2026-06-13,847.85,Food & Dining,POS,Kolkata,India,In-Store,Windows,0,0,0,11,Saturday,2026-06,0,0,-0.25747932400603535
TXN102976,2026-03-26 15:10:59,2026-03-26,451.04,Entertainment,POS,Hyderabad,India,In-Store,iOS,0,1,0,15,Thursday,2026-03,0,0,-0.1419677725893359
TXN102977,2026-03-13 23:55:55,2026-03-13,1865.04,Online Services,ATM,Chennai,India,ATM,MacOS,0,1,0,23,Friday,2026-03,1,0,-0.10745492654227395
TXN102978,2026-02-24 13:48:12,2026-02-24,801.39,Fashion,POS,Pune,India,In-Store,Windows,0,1,0,13,Tuesday,2026-02,0,0,-0.18717647488283884
TXN102979,2026-05-17 06:54:05,2026-05-17,1298.77,Fashion,Mobile Wallet,Delhi,India,Mobile,Windows,0,0,0,6,Sunday,2026-05,0,0,-0.2592622275967126
TXN102980,2026-02-16 08:29:22,2026-02-16,5145.79,Fashion,Mobile Wallet,Hyderabad,India,Mobile,Android,0,0,0,8,Monday,2026-02,0,0,-0.13063117194971408
TXN102981,2026-05-23 07:47:16,2026-05-23,713.73,Fashion,Mobile Wallet,Hyderabad,India,Mobile,Android,0,0,0,7,Saturday,2026-05,0,0,-0.24818165875810666
TXN102982,2026-06-25 16:52:32,2026-06-25,864.22,Online Services,Mobile Wallet,Hyderabad,India,Mobile,Android,0,1,0,16,Thursday,2026-06,0,0,-0.18553250214227435
TXN102983,2026-04-14 20:37:13,2026-04-14,962.61,Utilities,POS,Kolkata,India,In-Store,iOS,0,0,0,20,Tuesday,2026-04,0,0,-0.25590695458016643
TXN102984,2026-02-11 23:04:09,2026-02-11,799.96,Grocery,POS,Kolkata,India,In-Store,iOS,0,0,0,23,Wednesday,2026-02,1,0,-0.20799969691164755
TXN102985,2026-03-01 19:04:41,2026-03-01,820.06,Grocery,Bank Transfer,Kolkata,India,Digital,Android,0,0,0,19,Sunday,2026-03,0,0,-0.25663513793929876
TXN102986,2026-01-12 07:43:38,2026-01-12,1916.33,Fashion,Bank Transfer,Kolkata,India,Digital,Windows,0,0,0,7,Monday,2026-01,0,0,-0.2495893216580647
